section,male,female,lastUpdate,date
0,21547,20578,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
10,45442,35045,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
20,39884,38068,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
30,27533,28116,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
40,24216,26299,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
50,18891,19853,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
60,13909,12543,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
70,6938,6392,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
80,2883,3698,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
90,694,1578,2020-12-26T20:10:57.310Z,2020-12-26T20:10:57.310Z
