section,male,female,lastUpdate,date
0,2,2,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
10,3,2,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
20,12,9,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
30,17,13,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
40,41,33,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
50,181,83,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
60,504,224,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
70,876,452,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
80,968,827,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
90,471,619,2021-02-13T14:52:09.090Z,2021-02-13T14:52:09.090Z
