age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,334624,296585,1538337,21.8,19.3,2021-04-17T17:31:37.623Z
20-29,976582,880026,1300361,75.1,67.7,2021-04-17T17:31:37.623Z
30-39,950529,876068,1197026,79.4,73.2,2021-04-17T17:31:37.623Z
40-49,919025,859174,1098556,83.7,78.2,2021-04-17T17:31:37.623Z
50-59,750692,705298,849966,88.3,83.0,2021-04-17T17:31:37.623Z
60-69,663784,632975,741639,89.5,85.3,2021-04-17T17:31:37.623Z
70-79,480808,464184,490784,98.0,94.6,2021-04-17T17:31:37.623Z
80-89,215247,207009,225538,95.4,91.8,2021-04-17T17:31:37.623Z
90+,50843,47899,51496,98.7,93.0,2021-04-17T17:31:37.623Z
