section,male,female,lastUpdate,date
0,0,1,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
10,0,0,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
20,0,0,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
30,2,6,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
40,15,2,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
50,25,9,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
60,11,14,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
70,12,10,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
80,6,5,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
90,0,1,2021-04-17T17:31:37.623Z,2021-04-17T17:31:37.623Z
