name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,95.18987274169922,47,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
יוספטל,,23.07692337036133,10,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
שמיר,,67.90123748779297,40,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
וולפסון,,69.83894348144531,20,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
זיו צפת,,76.0806884765625,20,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
הלל יפה,,86.01941680908203,21,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
נהריה,,80.77455139160156,18,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
ברזילי,,73.50993347167969,28,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
פוריה,,64.50704193115234,5,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
סוראסקי,,117.3356094360352,55,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
בני ציון,,86.6050796508789,11,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
רבין ק. בילינסון,,83.59281158447266,39,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
סורוקה,,74.89215087890625,16,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
מאיר,,73.39331817626953,12,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
קפלן,,83.93502044677734,27,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
"רמב""ם",,91.18852233886719,23,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
הכרמל,,78.5276107788086,7,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
השרון ק. גולדה,,59.33609771728516,7,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
הדסה עין כרם,,,60,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
הסקוטי,,52.6315803527832,2,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
המשפחה הקדושה,,,0,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
סנט ג'וזף,,,2,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
שערי צדק,,101.2285003662109,33,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
אל מקאסד,,,0,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
לניאדו,,78.27297973632812,20,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
אוגוסטה ויקטוריה,,,1,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
מעייני הישועה,,92.40505981445312,14,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
אסותא אשדוד,,,4,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
שניידר,,,0,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
סנט וינסנט,,27.61194038391113,1,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
המרכזי בעמק,,73.79310607910156,24,2021-02-18T16:59:19.573Z,2021-02-18T16:59:19.573Z
