section,male,female,lastUpdate,date
0,2,2,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
10,2,2,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
20,5,9,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
30,14,9,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
40,28,29,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
50,144,69,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
60,398,166,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
70,705,348,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
80,794,651,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
90,368,499,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
