section,male,female,lastUpdate,date
0,36032,34200,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
10,65791,55661,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
20,55300,55143,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
30,39647,41677,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
40,34438,37828,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
50,26515,28197,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
60,19202,18073,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
70,9557,9101,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
80,4112,5514,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
90,1077,2331,2021-01-22T04:41:17.910Z,2021-01-22T04:41:17.910Z
