section,male,female,lastUpdate,date
0,0.0,1,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
10,,0,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
20,3.0,2,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
30,6.0,8,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
40,18.0,8,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
50,34.0,12,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
60,24.0,19,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
70,18.0,22,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
80,9.0,7,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
90,2.0,1,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
