section,male,female,lastUpdate,date
0,2,4,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
10,4,1,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
20,20,13,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
30,27,19,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
40,58,50,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
50,220,107,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
60,603,271,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
70,1001,557,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
80,1088,953,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
90,514,679,2021-03-29T14:17:08.287Z,2021-03-29T14:17:08.287Z
