section,male,female,lastUpdate,date
0,0,0,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
10,2,0,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
20,2,1,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
30,6,2,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
40,12,10,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
50,34,13,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
60,58,17,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
70,65,32,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
80,26,32,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
90,5,8,2020-12-12T13:42:25.367Z,2020-12-12T13:42:25.367Z
