name,amount,lastUpdate,date
hard,767,2020-09-27T13:38:11.377Z,2020-09-27T13:38:11.377Z
moderate,264,2020-09-27T13:38:11.377Z,2020-09-27T13:38:11.377Z
name,amount,lastUpdate,date
hard,767,2020-09-27T13:38:11.377Z,2020-09-27T13:38:11.377Z
moderate,264,2020-09-27T13:38:11.377Z,2020-09-27T13:38:11.377Z
