section,male,female,lastUpdate,date
0,1,1,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
10,1,2,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
20,1,5,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
30,12,7,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
40,21,11,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
50,100,56,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
60,268,112,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
70,486,246,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
80,540,452,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
90,240,363,2020-12-08T08:16:14.790Z,2020-12-08T08:16:14.790Z
