age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,114700,15411,1505185,7.6,1.0,2021-01-31T17:19:30.317Z
20-29,291560,96698,1277634,22.8,7.6,2021-01-31T17:19:30.317Z
30-39,344914,132597,1186386,29.1,11.2,2021-01-31T17:19:30.317Z
40-49,553562,212089,1080768,51.2,19.6,2021-01-31T17:19:30.317Z
50-59,535143,277521,832687,64.3,33.3,2021-01-31T17:19:30.317Z
60-69,553802,458744,735380,75.3,62.4,2021-01-31T17:19:30.317Z
70-79,426344,375239,462148,92.3,81.2,2021-01-31T17:19:30.317Z
80-89,189742,164993,222547,85.3,74.1,2021-01-31T17:19:30.317Z
90+,44492,38323,50589,87.9,75.8,2021-01-31T17:19:30.317Z
