name,amount,lastUpdate,date
hard,160,2021-04-23T05:46:37.967Z,2021-04-23T05:46:37.967Z
moderate,40,2021-04-23T05:46:37.967Z,2021-04-23T05:46:37.967Z
critical,102,2021-04-23T05:46:37.967Z,2021-04-23T05:46:37.967Z
breath,97,2021-04-23T05:46:37.967Z,2021-04-23T05:46:37.967Z
