section,male,female,lastUpdate,date
0,0,0,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
10,2,0,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
20,1,2,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
30,1,2,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
40,16,9,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
50,33,18,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
60,56,29,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
70,47,44,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
80,24,19,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
90,6,11,2020-11-10T03:13:27.287Z,2020-11-10T03:13:27.287Z
