section,male,female,lastUpdate,date
0,0,0,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
10,1,0,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
20,3,1,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
30,1,1,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
40,17,7,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
50,30,14,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
60,44,22,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
70,61,33,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
80,24,24,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
90,4,3,2020-12-03T18:59:29.597Z,2020-12-03T18:59:29.597Z
