section,male,female,lastUpdate,date
0,0,0,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
10,2,1,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
20,0,1,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
30,0,0,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
40,8,2,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
50,17,8,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
60,28,11,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
70,30,17,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
80,5,7,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
90,2,2,2020-11-09T19:21:23.670Z,2020-11-09T19:21:23.670Z
