section,male,female,lastUpdate,date
0,0,0,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
10,2,0,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
20,0,0,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
30,1,1,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
40,7,5,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
50,23,0,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
60,39,19,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
70,36,16,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
80,13,11,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
90,2,1,2021-01-05T03:51:07.883Z,2021-01-05T03:51:07.883Z
