section,male,female,lastUpdate,date
0,2,2,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
10,3,2,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
20,10,9,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
30,15,12,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
40,39,33,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
50,173,80,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
60,490,213,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
70,845,423,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
80,939,790,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
90,444,596,2021-02-08T04:02:11.827Z,2021-02-08T04:02:11.827Z
