city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,120027,4672,2609,28011,49,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
תל אביב - יפו,23467,1788,974,24186,39,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
פתח תקווה,19726,1163,667,12517,47,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
בני ברק,46655,1163,646,7207,57,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
נתניה,14395,1152,650,11470,53,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אשדוד,23615,1123,672,12209,50,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
ראשון לציון,13018,1018,567,12279,42,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
חולון,13135,1018,612,9998,54,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אשקלון,9827,915,629,8615,64,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
בת ים,8510,817,440,7188,64,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
באר שבע,12573,806,544,11872,41,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
רמלה,8511,688,436,5300,90,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
בית שמש,19210,686,408,4848,51,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
חיפה,14822,670,384,11889,25,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
מודיעין עילית,24436,615,355,3959,77,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
רחובות,10066,597,354,7101,42,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
לוד,7672,560,347,3968,70,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
קרית גת,6575,521,296,3701,88,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
רמת גן,7226,483,256,7409,32,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
נתיבות,6337,434,296,2951,108,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
חדרה,5807,432,249,5172,45,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
רהט,3318,418,323,2125,61,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
נצרת,7986,378,228,1677,48,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אלעד,11181,333,201,1819,69,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
קרית מלאכי,3646,317,199,1905,127,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
ראש העין,4884,303,190,4104,47,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
יבנה,3918,299,188,3121,62,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
הרצליה,3825,296,186,6233,31,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
צפת,4368,284,133,1279,78,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
טייבה,3926,275,152,1865,62,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אילת,2083,275,137,4216,49,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אור יהודה,3916,267,150,2028,77,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
קרית אתא,4283,266,165,3197,46,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
כפר סבא,3679,234,153,4904,24,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
אום אל-פחם,5085,233,128,1264,41,2021-02-22T15:39:30.907Z,2021-02-22T15:39:30.907Z
