section,male,female,lastUpdate,date
0,0,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
10,1,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
20,3,1,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
30,3,1,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
40,17,8,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
50,35,17,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
60,50,23,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
70,61,35,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
80,26,27,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
90,6,5,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
