section,male,female,lastUpdate,date
0,0,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
10,1,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
20,0,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
30,0,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
40,5,3,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
50,5,2,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
60,15,7,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
70,21,13,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
80,6,7,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
90,0,0,2020-12-04T12:59:41.677Z,2020-12-04T12:59:41.677Z
