section,male,female,lastUpdate,date
0,0,1,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
10,0,2,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
20,4,4,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
30,14,11,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
40,23,13,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
50,43,18,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
60,44,30,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
70,33,17,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
80,12,17,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
90,2,1,2021-02-16T16:03:49.337Z,2021-02-16T16:03:49.337Z
