section,male,female,lastUpdate,date
0,1,1,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
10,1,2,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
20,3,6,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
30,12,8,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
40,23,15,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
50,105,59,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
60,288,120,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
70,530,257,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
80,576,492,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
90,253,377,2020-12-22T08:02:50.720Z,2020-12-22T08:02:50.720Z
