section,male,female,lastUpdate,date
0,2,3,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
10,3,1,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
20,18,12,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
30,23,17,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
40,53,45,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
50,209,98,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
60,569,252,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
70,969,514,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
80,1051,923,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
90,489,664,2021-03-08T16:16:41.137Z,2021-03-08T16:16:41.137Z
