section,male,female,lastUpdate,date
0,1,1,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
10,1,2,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
20,2,5,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
30,12,7,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
40,21,12,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
50,102,58,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
60,273,114,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
70,506,252,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
80,551,471,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
90,243,370,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
