section,male,female,lastUpdate,date
0,0,,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
10,1,0.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
20,0,0.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
30,0,0.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
40,4,3.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
50,14,5.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
60,32,8.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
70,22,13.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
80,11,11.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
90,0,2.0,2020-12-15T03:52:05.163Z,2020-12-15T03:52:05.163Z
