name,amount,lastUpdate,date
hard,157,2021-04-23T13:43:14.383Z,2021-04-23T13:43:14.383Z
moderate,31,2021-04-23T13:43:14.383Z,2021-04-23T13:43:14.383Z
critical,92,2021-04-23T13:43:14.383Z,2021-04-23T13:43:14.383Z
breath,82,2021-04-23T13:43:14.383Z,2021-04-23T13:43:14.383Z
