section,male,female,lastUpdate,date
0,,1,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
10,1.0,3,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
20,1.0,2,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
30,10.0,5,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
40,19.0,9,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
50,83.0,43,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
60,216.0,93,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
70,417.0,201,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
80,491.0,381,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
90,218.0,329,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
