name,amount,lastUpdate,date
hard,419,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
moderate,110,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
name,amount,lastUpdate,date
hard,419,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
moderate,110,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
