section,male,female,lastUpdate,date
0,0,0,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
10,1,1,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
20,0,0,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
30,2,0,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
40,11,0,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
50,22,10,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
60,41,13,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
70,34,24,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
80,10,10,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
90,0,1,2020-10-31T13:42:46.393Z,2020-10-31T13:42:46.393Z
