date,amount,total,lastUpdate
2020-10-22T00:00:00.000Z,29,2356,2021-01-20T04:28:09.150Z
2020-10-23T00:00:00.000Z,26,2382,2021-01-20T04:28:09.150Z
2020-10-24T00:00:00.000Z,27,2409,2021-01-20T04:28:09.150Z
2020-10-25T00:00:00.000Z,35,2444,2021-01-20T04:28:09.150Z
2020-10-26T00:00:00.000Z,28,2472,2021-01-20T04:28:09.150Z
2020-10-27T00:00:00.000Z,28,2500,2021-01-20T04:28:09.150Z
2020-10-28T00:00:00.000Z,10,2510,2021-01-20T04:28:09.150Z
2020-10-29T00:00:00.000Z,19,2529,2021-01-20T04:28:09.150Z
2020-10-30T00:00:00.000Z,12,2541,2021-01-20T04:28:09.150Z
2020-10-31T00:00:00.000Z,25,2566,2021-01-20T04:28:09.150Z
2020-11-01T00:00:00.000Z,19,2585,2021-01-20T04:28:09.150Z
2020-11-02T00:00:00.000Z,15,2600,2021-01-20T04:28:09.150Z
2020-11-03T00:00:00.000Z,26,2626,2021-01-20T04:28:09.150Z
2020-11-04T00:00:00.000Z,16,2642,2021-01-20T04:28:09.150Z
2020-11-05T00:00:00.000Z,14,2656,2021-01-20T04:28:09.150Z
2020-11-06T00:00:00.000Z,16,2672,2021-01-20T04:28:09.150Z
2020-11-07T00:00:00.000Z,8,2680,2021-01-20T04:28:09.150Z
2020-11-08T00:00:00.000Z,7,2687,2021-01-20T04:28:09.150Z
2020-11-09T00:00:00.000Z,6,2693,2021-01-20T04:28:09.150Z
2020-11-10T00:00:00.000Z,10,2703,2021-01-20T04:28:09.150Z
2020-11-11T00:00:00.000Z,7,2710,2021-01-20T04:28:09.150Z
2020-11-12T00:00:00.000Z,12,2722,2021-01-20T04:28:09.150Z
2020-11-13T00:00:00.000Z,5,2727,2021-01-20T04:28:09.150Z
2020-11-14T00:00:00.000Z,12,2739,2021-01-20T04:28:09.150Z
2020-11-15T00:00:00.000Z,9,2748,2021-01-20T04:28:09.150Z
2020-11-16T00:00:00.000Z,8,2756,2021-01-20T04:28:09.150Z
2020-11-17T00:00:00.000Z,12,2768,2021-01-20T04:28:09.150Z
2020-11-18T00:00:00.000Z,7,2775,2021-01-20T04:28:09.150Z
2020-11-19T00:00:00.000Z,8,2783,2021-01-20T04:28:09.150Z
2020-11-20T00:00:00.000Z,6,2789,2021-01-20T04:28:09.150Z
2020-11-21T00:00:00.000Z,12,2801,2021-01-20T04:28:09.150Z
2020-11-22T00:00:00.000Z,17,2818,2021-01-20T04:28:09.150Z
2020-11-23T00:00:00.000Z,7,2825,2021-01-20T04:28:09.150Z
2020-11-24T00:00:00.000Z,6,2831,2021-01-20T04:28:09.150Z
2020-11-25T00:00:00.000Z,5,2836,2021-01-20T04:28:09.150Z
2020-11-26T00:00:00.000Z,9,2845,2021-01-20T04:28:09.150Z
2020-11-27T00:00:00.000Z,6,2851,2021-01-20T04:28:09.150Z
2020-11-28T00:00:00.000Z,10,2861,2021-01-20T04:28:09.150Z
2020-11-29T00:00:00.000Z,10,2871,2021-01-20T04:28:09.150Z
2020-11-30T00:00:00.000Z,7,2878,2021-01-20T04:28:09.150Z
2020-12-01T00:00:00.000Z,10,2888,2021-01-20T04:28:09.150Z
2020-12-02T00:00:00.000Z,5,2893,2021-01-20T04:28:09.150Z
2020-12-03T00:00:00.000Z,10,2903,2021-01-20T04:28:09.150Z
2020-12-04T00:00:00.000Z,10,2913,2021-01-20T04:28:09.150Z
2020-12-05T00:00:00.000Z,10,2923,2021-01-20T04:28:09.150Z
2020-12-06T00:00:00.000Z,8,2931,2021-01-20T04:28:09.150Z
2020-12-07T00:00:00.000Z,7,2938,2021-01-20T04:28:09.150Z
2020-12-08T00:00:00.000Z,12,2950,2021-01-20T04:28:09.150Z
2020-12-09T00:00:00.000Z,15,2965,2021-01-20T04:28:09.150Z
2020-12-10T00:00:00.000Z,12,2977,2021-01-20T04:28:09.150Z
2020-12-11T00:00:00.000Z,12,2989,2021-01-20T04:28:09.150Z
2020-12-12T00:00:00.000Z,16,3005,2021-01-20T04:28:09.150Z
2020-12-13T00:00:00.000Z,9,3014,2021-01-20T04:28:09.150Z
2020-12-14T00:00:00.000Z,11,3025,2021-01-20T04:28:09.150Z
2020-12-15T00:00:00.000Z,12,3037,2021-01-20T04:28:09.150Z
2020-12-16T00:00:00.000Z,14,3051,2021-01-20T04:28:09.150Z
2020-12-17T00:00:00.000Z,17,3068,2021-01-20T04:28:09.150Z
2020-12-18T00:00:00.000Z,16,3084,2021-01-20T04:28:09.150Z
2020-12-19T00:00:00.000Z,19,3103,2021-01-20T04:28:09.150Z
2020-12-20T00:00:00.000Z,19,3122,2021-01-20T04:28:09.150Z
2020-12-21T00:00:00.000Z,16,3138,2021-01-20T04:28:09.150Z
2020-12-22T00:00:00.000Z,13,3151,2021-01-20T04:28:09.150Z
2020-12-23T00:00:00.000Z,25,3176,2021-01-20T04:28:09.150Z
2020-12-24T00:00:00.000Z,15,3191,2021-01-20T04:28:09.150Z
2020-12-25T00:00:00.000Z,20,3211,2021-01-20T04:28:09.150Z
2020-12-26T00:00:00.000Z,23,3234,2021-01-20T04:28:09.150Z
2020-12-27T00:00:00.000Z,20,3254,2021-01-20T04:28:09.150Z
2020-12-28T00:00:00.000Z,34,3288,2021-01-20T04:28:09.150Z
2020-12-29T00:00:00.000Z,26,3314,2021-01-20T04:28:09.150Z
2020-12-30T00:00:00.000Z,15,3329,2021-01-20T04:28:09.150Z
2020-12-31T00:00:00.000Z,34,3363,2021-01-20T04:28:09.150Z
2021-01-01T00:00:00.000Z,38,3401,2021-01-20T04:28:09.150Z
2021-01-02T00:00:00.000Z,26,3427,2021-01-20T04:28:09.150Z
2021-01-03T00:00:00.000Z,24,3451,2021-01-20T04:28:09.150Z
2021-01-04T00:00:00.000Z,38,3489,2021-01-20T04:28:09.150Z
2021-01-05T00:00:00.000Z,24,3513,2021-01-20T04:28:09.150Z
2021-01-06T00:00:00.000Z,45,3558,2021-01-20T04:28:09.150Z
2021-01-07T00:00:00.000Z,45,3603,2021-01-20T04:28:09.150Z
2021-01-08T00:00:00.000Z,48,3651,2021-01-20T04:28:09.150Z
2021-01-09T00:00:00.000Z,22,3673,2021-01-20T04:28:09.150Z
2021-01-10T00:00:00.000Z,44,3717,2021-01-20T04:28:09.150Z
2021-01-11T00:00:00.000Z,30,3747,2021-01-20T04:28:09.150Z
2021-01-12T00:00:00.000Z,58,3805,2021-01-20T04:28:09.150Z
2021-01-13T00:00:00.000Z,55,3860,2021-01-20T04:28:09.150Z
2021-01-14T00:00:00.000Z,59,3919,2021-01-20T04:28:09.150Z
2021-01-15T00:00:00.000Z,46,3965,2021-01-20T04:28:09.150Z
2021-01-16T00:00:00.000Z,54,4019,2021-01-20T04:28:09.150Z
2021-01-17T00:00:00.000Z,58,4077,2021-01-20T04:28:09.150Z
2021-01-18T00:00:00.000Z,45,4122,2021-01-20T04:28:09.150Z
2021-01-19T00:00:00.000Z,21,4143,2021-01-20T04:28:09.150Z
2021-01-20T00:00:00.000Z,0,4143,2021-01-20T04:28:09.150Z
