section,male,female,lastUpdate,date
0,2,1,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
10,0,0,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
20,6,5,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
30,10,14,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
40,54,30,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
50,93,31,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
60,179,89,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
70,159,120,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
80,125,92,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
90,40,52,2021-01-20T04:28:09.150Z,2021-01-20T04:28:09.150Z
