date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1258,0.008744038155802861,5632,-169,0,2020-08-24T03:42:44.113Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1258,0.00794912559618442,7857,-166,0,2020-08-24T03:42:44.113Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1258,0.009538950715421303,7012,-168,0,2020-08-24T03:42:44.113Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1258,0.01033386327503975,7012,-168,0,2020-08-24T03:42:44.113Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1258,0.01271860095389507,5177,-167,0,2020-08-24T03:42:44.113Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1258,0.01589825119236884,4861,-167,0,2020-08-24T03:42:44.113Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1258,0.02066772655007949,7330,-164,0,2020-08-24T03:42:44.113Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1258,0.03100158982511924,6205,-173,0,2020-08-24T03:42:44.113Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1258,0.04689984101748808,6021,-160,0,2020-08-24T03:42:44.113Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1258,0.0643879173290938,5981,-162,0,2020-08-24T03:42:44.113Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1258,0.08187599364069953,5983,-161,0,2020-08-24T03:42:44.113Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1258,0.09777424483306836,4121,-147,0,2020-08-24T03:42:44.113Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1258,0.1287758346581876,3692,-157,0,2020-08-24T03:42:44.113Z
