section,male,female,lastUpdate,date
0,5503,5261,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
10,10603,8725,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
20,10779,10500,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
30,7437,7024,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
40,6338,6588,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
50,5028,5088,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
60,3534,3217,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
70,1789,1581,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
80,759,1024,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
90,207,467,2020-08-24T03:42:44.113Z,2020-08-24T03:42:44.113Z
