section,male,female,lastUpdate,date
0,1,2,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
10,1,2,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
20,3,6,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
30,12,8,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
40,22,15,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
50,111,60,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
60,308,125,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
70,542,263,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
80,591,501,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
90,265,388,2020-12-28T04:37:46.537Z,2020-12-28T04:37:46.537Z
