age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,305410,224815,1538337,19.9,14.6,2021-03-16T16:22:05.063Z
20-29,907011,681760,1300361,69.8,52.4,2021-03-16T16:22:05.063Z
30-39,905217,715376,1197026,75.6,59.8,2021-03-16T16:22:05.063Z
40-49,892946,758969,1098556,81.3,69.1,2021-03-16T16:22:05.063Z
50-59,733305,646364,849966,86.3,76.0,2021-03-16T16:22:05.063Z
60-69,651153,602087,741639,87.8,81.2,2021-03-16T16:22:05.063Z
70-79,473547,448721,490784,96.5,91.4,2021-03-16T16:22:05.063Z
80-89,211357,198984,225538,93.7,88.2,2021-03-16T16:22:05.063Z
90+,49555,45996,51496,96.2,89.3,2021-03-16T16:22:05.063Z
