age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,319568,265636,1538337,20.8,17.3,2021-03-28T18:26:52.117Z
20-29,941829,800811,1300361,72.4,61.6,2021-03-28T18:26:52.117Z
30-39,923341,814473,1197026,77.1,68.0,2021-03-28T18:26:52.117Z
40-49,901156,820016,1098556,82.0,74.6,2021-03-28T18:26:52.117Z
50-59,738812,682571,849966,86.9,80.3,2021-03-28T18:26:52.117Z
60-69,656422,620404,741639,88.5,83.7,2021-03-28T18:26:52.117Z
70-79,476525,457723,490784,97.1,93.3,2021-03-28T18:26:52.117Z
80-89,212862,203530,225538,94.4,90.2,2021-03-28T18:26:52.117Z
90+,49976,46956,51496,97.0,91.2,2021-03-28T18:26:52.117Z
