section,male,female,lastUpdate,date
0,1,1,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
10,0,0,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
20,9,12,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
30,28,19,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
40,63,39,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
50,116,54,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
60,161,90,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
70,155,105,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
80,103,120,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
90,38,34,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
