total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2810,1814,337,229,779,383,2021-01-31T04:16:43.147Z
100,65,19,13,43,21,2021-01-31T04:16:43.147Z
