age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,108913,14723,1505185,7.2,1.0,2021-01-31T04:16:43.147Z
20-29,282735,93489,1277634,22.1,7.3,2021-01-31T04:16:43.147Z
30-39,331019,127428,1186386,27.9,10.7,2021-01-31T04:16:43.147Z
40-49,541484,203432,1080768,50.1,18.8,2021-01-31T04:16:43.147Z
50-59,529619,268868,832687,63.6,32.3,2021-01-31T04:16:43.147Z
60-69,551364,450315,735380,75.0,61.2,2021-01-31T04:16:43.147Z
70-79,424969,369163,462148,92.0,79.9,2021-01-31T04:16:43.147Z
80-89,189134,161959,222547,85.0,72.8,2021-01-31T04:16:43.147Z
90+,44337,37653,50589,87.6,74.4,2021-01-31T04:16:43.147Z
