section,male,female,lastUpdate,date
0,0,1,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
10,0,0,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
20,4,2,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
30,8,4,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
40,17,11,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
50,36,9,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
60,56,29,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
70,38,29,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
80,19,23,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
90,4,1,2021-01-31T04:16:43.147Z,2021-01-31T04:16:43.147Z
