amount,lastUpdate
0,2021-01-31T04:16:43.147Z
0,2021-01-31T04:16:43.147Z
0,2021-01-31T04:16:43.147Z
1,2021-01-31T04:16:43.147Z
2,2021-01-31T04:16:43.147Z
3,2021-01-31T04:16:43.147Z
5,2021-01-31T04:16:43.147Z
5,2021-01-31T04:16:43.147Z
6,2021-01-31T04:16:43.147Z
7,2021-01-31T04:16:43.147Z
7,2021-01-31T04:16:43.147Z
7,2021-01-31T04:16:43.147Z
6,2021-01-31T04:16:43.147Z
9,2021-01-31T04:16:43.147Z
11,2021-01-31T04:16:43.147Z
12,2021-01-31T04:16:43.147Z
16,2021-01-31T04:16:43.147Z
21,2021-01-31T04:16:43.147Z
23,2021-01-31T04:16:43.147Z
27,2021-01-31T04:16:43.147Z
38,2021-01-31T04:16:43.147Z
44,2021-01-31T04:16:43.147Z
48,2021-01-31T04:16:43.147Z
52,2021-01-31T04:16:43.147Z
56,2021-01-31T04:16:43.147Z
67,2021-01-31T04:16:43.147Z
70,2021-01-31T04:16:43.147Z
80,2021-01-31T04:16:43.147Z
89,2021-01-31T04:16:43.147Z
98,2021-01-31T04:16:43.147Z
111,2021-01-31T04:16:43.147Z
113,2021-01-31T04:16:43.147Z
131,2021-01-31T04:16:43.147Z
140,2021-01-31T04:16:43.147Z
135,2021-01-31T04:16:43.147Z
147,2021-01-31T04:16:43.147Z
160,2021-01-31T04:16:43.147Z
166,2021-01-31T04:16:43.147Z
166,2021-01-31T04:16:43.147Z
170,2021-01-31T04:16:43.147Z
182,2021-01-31T04:16:43.147Z
177,2021-01-31T04:16:43.147Z
192,2021-01-31T04:16:43.147Z
178,2021-01-31T04:16:43.147Z
179,2021-01-31T04:16:43.147Z
182,2021-01-31T04:16:43.147Z
165,2021-01-31T04:16:43.147Z
174,2021-01-31T04:16:43.147Z
157,2021-01-31T04:16:43.147Z
154,2021-01-31T04:16:43.147Z
145,2021-01-31T04:16:43.147Z
149,2021-01-31T04:16:43.147Z
146,2021-01-31T04:16:43.147Z
144,2021-01-31T04:16:43.147Z
136,2021-01-31T04:16:43.147Z
142,2021-01-31T04:16:43.147Z
132,2021-01-31T04:16:43.147Z
127,2021-01-31T04:16:43.147Z
122,2021-01-31T04:16:43.147Z
112,2021-01-31T04:16:43.147Z
109,2021-01-31T04:16:43.147Z
111,2021-01-31T04:16:43.147Z
101,2021-01-31T04:16:43.147Z
97,2021-01-31T04:16:43.147Z
91,2021-01-31T04:16:43.147Z
88,2021-01-31T04:16:43.147Z
84,2021-01-31T04:16:43.147Z
78,2021-01-31T04:16:43.147Z
78,2021-01-31T04:16:43.147Z
74,2021-01-31T04:16:43.147Z
69,2021-01-31T04:16:43.147Z
65,2021-01-31T04:16:43.147Z
61,2021-01-31T04:16:43.147Z
61,2021-01-31T04:16:43.147Z
61,2021-01-31T04:16:43.147Z
60,2021-01-31T04:16:43.147Z
55,2021-01-31T04:16:43.147Z
52,2021-01-31T04:16:43.147Z
51,2021-01-31T04:16:43.147Z
46,2021-01-31T04:16:43.147Z
47,2021-01-31T04:16:43.147Z
46,2021-01-31T04:16:43.147Z
