section,male,female,lastUpdate,date
0,0,1,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
10,2,1,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
20,2,2,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
30,0,4,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
40,12,9,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
50,28,18,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
60,51,26,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
70,57,36,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
80,23,22,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
90,5,11,2020-11-17T08:05:27.320Z,2020-11-17T08:05:27.320Z
