section,male,female,lastUpdate,date
0,1,1,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
10,1,2,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
20,1,5,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
30,11,7,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
40,21,11,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
50,99,55,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
60,265,108,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
70,482,241,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
80,539,446,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
90,239,361,2020-12-04T07:10:02.587Z,2020-12-04T07:10:02.587Z
