averageInfected,begin_date,end_date,isCurrentWeek,lastUpdate
3676,2021-02-14T00:00:00.000Z,2021-02-20T00:00:00.000Z,False,2021-03-10T15:14:03.370Z
3684,2021-02-21T00:00:00.000Z,2021-02-27T00:00:00.000Z,False,2021-03-10T15:14:03.370Z
3745,2021-02-28T00:00:00.000Z,2021-03-06T00:00:00.000Z,False,2021-03-10T15:14:03.370Z
3061,2021-03-07T00:00:00.000Z,2021-03-10T00:00:00.000Z,True,2021-03-10T15:14:03.370Z
