section,male,female,lastUpdate,date
0,0,1.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
10,0,,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
20,2,1.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
30,4,6.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
40,17,6.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
50,30,15.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
60,18,16.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
70,15,16.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
80,7,4.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
90,2,1.0,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
