city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130324,700,222,17429,7,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
רהט,4918,170,103,1241,25,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
תל אביב - יפו,26279,165,56,16581,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
באר שבע,15061,164,76,6452,8,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
נתניה,16931,127,67,6764,6,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
חיפה,16611,102,43,9430,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
פתח תקווה,21582,98,42,7717,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
חולון,14621,94,30,4575,5,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
אשדוד,25514,87,34,5728,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
נצרת,9011,84,18,1523,11,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
אום אל-פחם,6121,68,40,1104,12,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
לוד,8613,67,28,2310,8,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
ראשון לציון,14843,65,22,6435,3,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
טייבה,4528,62,47,1066,14,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
אשקלון,11811,60,23,3900,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
בת ים,9652,58,19,3545,5,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
לקיה,756,48,30,309,30,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
בית שמש,20206,47,23,1624,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
נתיבות,7007,45,38,770,11,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
אבו סנאן,1337,43,18,1046,32,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
רחובות,11292,42,20,3681,3,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
כפר קאסם,3359,41,26,769,17,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
רמלה,9514,41,  6-10  ,1785,5,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
