section,male,female,lastUpdate,date
0,2,4,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
10,4,1,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
20,18,13,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
30,29,19,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
40,57,52,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
50,223,106,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
60,606,278,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
70,987,548,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
80,1108,961,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
90,523,704,2021-04-05T06:13:36.007Z,2021-04-05T06:13:36.007Z
