section,male,female,lastUpdate,date
0,0,0,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
10,0,1,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
20,3,1,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
30,2,0,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
40,11,4,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
50,31,9,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
60,60,12,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
70,51,21,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
80,22,9,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
90,3,4,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
