section,male,female,lastUpdate,date
0,16127,15449,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
10,37285,26289,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
20,31175,28083,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
30,20796,20323,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
40,18145,19018,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
50,14043,14357,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
60,10165,8933,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
70,4956,4473,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
80,2120,2625,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
90,491,1143,2020-10-15T06:45:55.563Z,2020-10-15T06:45:55.563Z
