Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
113,251,487,294,970,2020-08-26T03:18:59.150Z,2020-08-26T03:18:59.150Z
