section,male,female,lastUpdate,date
0,1,1,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
10,1,2,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
20,3,6,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
30,12,8,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
40,22,15,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
50,107,60,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
60,291,122,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
70,535,258,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
80,579,494,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
90,255,378,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
