section,male,female,lastUpdate,date
0,0,0,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
10,1,0,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
20,1,2,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
30,2,0,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
40,20,10,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
50,53,15,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
60,98,41,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
70,84,54,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
80,40,36,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
90,8,18,2020-12-24T18:04:54.317Z,2020-12-24T18:04:54.317Z
