section,male,female,lastUpdate,date
0,,1,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
10,1.0,2,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
20,1.0,3,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
30,11.0,6,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
40,20.0,10,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
50,92.0,50,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
60,246.0,104,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
70,450.0,219,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
80,517.0,422,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
90,231.0,347,2020-11-17T03:52:43.697Z,2020-11-17T03:52:43.697Z
