section,male,female,lastUpdate,date
0,,1,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
10,1.0,3,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
20,1.0,2,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
30,10.0,5,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
40,19.0,9,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
50,84.0,43,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
60,226.0,93,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
70,423.0,205,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
80,498.0,391,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
90,220.0,333,2020-11-02T07:28:22.397Z,2020-11-02T07:28:22.397Z
