section,male,female,lastUpdate,date
0,0,,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
10,2,1.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
20,1,2.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
30,0,2.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
40,12,10.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
50,27,18.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
60,52,24.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
70,51,32.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
80,21,23.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
90,5,13.0,2020-11-15T08:03:35.147Z,2020-11-15T08:03:35.147Z
