name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שערי צדק,107.2727272727273,99.01719665527344,23,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
נהריה,95.08196721311475,75.656982421875,92,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
ברזילי,95.0,75.66666412353516,62,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
הדסה עין כרם,95.0,120.6477737426758,106,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
"רמב""ם",93.93939393939394,91.75257873535156,62,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
זיו צפת,92.3076923076923,81.55619812011719,31,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
אסותא אשדוד,88.88888888888889,,10,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
שיבא,81.66666666666667,101.1392440795898,50,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
הלל יפה,76.66666666666667,88.15534210205078,45,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
הסקוטי,75.0,104.2553176879883,7,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
מעייני הישועה,70.37037037037037,93.61022186279297,24,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
פוריה,65.0,69.2957763671875,41,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
וולפסון,64.70588235294117,63.10395431518555,31,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
לניאדו,64.28571428571429,83.00835418701172,76,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
שמיר (אסף הרופא),63.934426229508205,65.9932632446289,24,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
קפלן,62.0,100.7220230102539,31,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
מאיר,61.40350877192983,71.97943115234375,84,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
בני ציון,60.86956521739131,79.90762329101562,29,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
רבין ק. בילינסון,60.0,96.28742218017578,52,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
סנט ג'וזף,56.75675675675676,,0,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
הכרמל,55.35714285714286,74.43762969970703,113,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
סוראסקי,54.285714285714285,105.806999206543,51,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
המרכזי בעמק,51.85185185185185,80.17241668701172,54,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
המשפחה הקדושה,45.454545454545446,146.6666717529297,3,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
אל מקאסד,43.47826086956522,,0,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
השרון ק. גולדה,36.84210526315789,47.30290603637695,10,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
סורוקה,32.05128205128205,77.84535217285156,46,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
שניידר,25.0,86.0759506225586,22,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
סנט וינסנט,0.0,56.7164192199707,13,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
אוגוסטה ויקטוריה,0.0,,0,2020-09-09T03:58:55.127Z,2020-09-09T03:58:55.127Z
