section,male,female,lastUpdate,date
0,0,1,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
10,0,2,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
20,5,2,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
30,11,5,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
40,17,8,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
50,42,17,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
60,53,32,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
70,44,29,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
80,14,18,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
90,2,1,2021-02-07T07:57:08.960Z,2021-02-07T07:57:08.960Z
