section,male,female,lastUpdate,date
0,0,0,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
10,1,1,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
20,1,0,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
30,1,1,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
40,12,6,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
50,24,16,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
60,49,25,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
70,56,35,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
80,17,19,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
90,5,4,2020-11-26T17:02:46.717Z,2020-11-26T17:02:46.717Z
