date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1273,0.00864100549882168,5632,-177,0,2020-08-23T07:36:27.623Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1273,0.007855459544383346,7857,-174,0,2020-08-23T07:36:27.623Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1273,0.009426551453260016,7012,-176,0,2020-08-23T07:36:27.623Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1273,0.01021209740769835,7012,-176,0,2020-08-23T07:36:27.623Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1273,0.01256873527101336,5177,-175,0,2020-08-23T07:36:27.623Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1273,0.01571091908876669,4861,-175,0,2020-08-23T07:36:27.623Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1273,0.0204241948153967,7330,-172,0,2020-08-23T07:36:27.623Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1273,0.03063629222309505,6205,-181,0,2020-08-23T07:36:27.623Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1273,0.04634721131186174,6021,-168,0,2020-08-23T07:36:27.623Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1273,0.0636292223095051,5981,-170,0,2020-08-23T07:36:27.623Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1273,0.08091123330714847,5983,-169,0,2020-08-23T07:36:27.623Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1273,0.09662215239591516,4121,-155,0,2020-08-23T07:36:27.623Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1273,0.1272584446190102,3692,-165,0,2020-08-23T07:36:27.623Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1273,0.1586802827965436,5490,-166,0,2020-08-23T07:36:27.623Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1273,0.173605655930872,4759,-108,0,2020-08-23T07:36:27.623Z
