Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
104,238,521,318,1006,2020-08-23T07:36:27.623Z,2020-08-23T07:36:27.623Z
