section,male,female,lastUpdate,date
0,14027,13461,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
10,33815,22969,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
20,27911,25184,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
30,18649,18245,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
40,16312,17153,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
50,12586,12930,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
60,8929,7918,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
70,4259,3857,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
80,1808,2251,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
90,416,966,2020-10-04T19:18:58.757Z,2020-10-04T19:18:58.757Z
