city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,128797,3428,1424,42151,36,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
תל אביב - יפו,25962,1006,413,26237,22,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
נתניה,16592,809,304,14109,37,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
באר שבע,14652,749,306,14450,38,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
אשקלון,11633,635,254,9933,44,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
ראשון לציון,14670,580,229,13776,24,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
פתח תקווה,21346,571,238,15217,23,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
אשדוד,25307,570,249,13426,25,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
רהט,4627,488,209,2109,71,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
חיפה,16382,457,171,14826,17,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
בני ברק,48127,455,153,6414,22,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
חולון,14421,429,171,10136,23,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
בת ים,9514,379,150,7846,30,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
רמלה,9418,364,162,5267,48,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
רחובות,11157,348,138,10475,25,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
אום אל-פחם,5912,330,163,1463,58,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
חדרה,6692,319,116,6355,33,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
נצרת,8842,311,121,1789,39,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
בית שמש,20091,304,118,4511,23,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
לוד,8466,273,120,6595,34,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
נתיבות,6933,226,87,3151,56,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
קרית גת,7223,220,86,3621,37,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
אופקים,4244,196,73,2731,58,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
רמת גן,7811,195,80,16192,13,2021-03-17T06:49:59.470Z,2021-03-17T06:49:59.470Z
